Date,ha_open,ha_high,ha_low,ha_close,volume
2008-05-26 09:15:00,375.6875,449.0,275.67499,369.0124975,7944970.0
2008-05-27 09:15:00,372.3499988,372.3499988,290.149995,304.6437525,3502126.0
2008-05-28 09:15:00,338.4968756,338.4968756,280.82501,294.16876,3304710.0
2008-05-29 09:15:00,316.3328178,316.3328178,288.0,301.7812562,1338538.0
2008-05-30 09:15:00,309.057037,309.057037,269.0,290.2625038,2524234.0
2008-06-02 09:15:00,299.6597704,307.5,285.350005,296.5,413280.0
2008-06-03 09:15:00,298.0798852,301.0,277.57501,291.6062538,314566.0
2008-06-04 09:15:00,294.8430695,298.92499,273.75,286.9124925,652900.0
2008-06-05 09:15:00,290.877781,294.399995,266.20001,279.5750038,477830.0
2008-06-06 09:15:00,285.2263924,287.350005,272.20001,281.8625025,147840.0
2008-06-09 09:15:00,283.5444474,287.5,262.0,277.8499988,642398.0
2008-06-10 09:15:00,280.6972231,287.75,273.5,281.0500025,116236.0
2008-06-11 09:15:00,280.8736128,280.8736128,264.0,272.3125,175586.0
2008-06-12 09:15:00,276.5930564,276.5930564,255.350005,258.5187525,101458.0
2008-06-13 09:15:00,267.5559044,267.5559044,250.600005,255.79375,247868.0
2008-06-16 09:15:00,261.6748272,261.6748272,244.725005,251.5125,123184.0
2008-06-17 09:15:00,256.5936636,256.5936636,241.300005,248.7187538,142952.0
2008-06-18 09:15:00,252.6562087,265.5,250.0,257.1937525,211010.0
2008-06-19 09:15:00,254.9249806,263.5,250.100005,254.9937512,280966.0
2008-06-20 09:15:00,254.9593659,259.5,246.800005,253.9624988,153312.0
2008-06-23 09:15:00,254.4609324,257.45001,249.5,252.0250012,179776.0
2008-06-24 09:15:00,253.2429668,253.2429668,235.574995,243.8937488,348262.0
2008-06-25 09:15:00,248.5683578,251.0,225.0,237.4124988,145066.0
2008-06-26 09:15:00,242.9904283,259.95001,234.524995,249.725005,370468.0
2008-06-27 09:15:00,246.3577166,246.3577166,217.5,228.9625012,521218.0
2008-06-30 09:15:00,237.6601089,237.6601089,222.675005,226.2062538,230012.0
2008-07-01 09:15:00,231.9331814,231.9331814,216.5,223.3875012,340394.0
2008-07-02 09:15:00,227.6603413,228.975005,215.074995,221.4687488,490592.0
2008-07-03 09:15:00,224.564545,224.564545,195.074995,211.46875,616336.0
2008-07-04 09:15:00,218.0166475,218.0166475,200.5,207.3125,124174.0
2008-07-07 09:15:00,212.6645738,220.5,212.5,215.8125,261416.0
2008-07-08 09:15:00,214.2385369,219.949995,207.0,213.3125,524244.0
2008-07-09 09:15:00,213.7755184,228.449995,213.7755184,224.3312488,209494.0
2008-07-10 09:15:00,219.0533836,266.0,219.0533836,240.1875,494042.0
2008-07-11 09:15:00,229.6204418,254.050005,229.6204418,249.7562525,270676.0
2008-07-14 09:15:00,239.6883472,257.5,239.6883472,251.5812488,220828.0
2008-07-15 09:15:00,245.634798,248.899995,238.5,241.8750012,89516.0
2008-07-16 09:15:00,243.7548996,250.0,222.074995,237.3937488,825630.0
2008-07-17 09:15:00,240.5743242,242.475005,230.5,236.0687525,249604.0
2008-07-18 09:15:00,238.3215384,238.3215384,227.5,231.6375012,143226.0
2008-07-21 09:15:00,234.9795198,252.5,234.9795198,243.4874988,647426.0
2008-07-22 09:15:00,239.2335093,252.0,239.2335093,246.7812462,50084.0
2008-07-23 09:15:00,243.0073778,264.5,243.0073778,257.5187525,233938.0
2008-07-24 09:15:00,250.2630652,267.0,250.2630652,258.381255,53294.0
2008-07-25 09:15:00,254.3221601,262.5,251.625,255.1812512,108408.0
2008-07-28 09:15:00,254.7517056,262.350005,250.125,255.09375,61754.0
2008-07-29 09:15:00,254.9227278,257.5,250.675005,253.96875,19828.0
2008-07-30 09:15:00,254.4457389,262.475005,241.975005,251.5750038,17340.0
2008-07-31 09:15:00,253.0103714,269.5,247.300005,258.5562512,88782.0
2008-08-01 09:15:00,255.7833113,266.45001,253.5,259.193755,477716.0
2008-08-04 09:15:00,257.4885332,262.0,255.0,257.8812488,29630.0
2008-08-05 09:15:00,257.684891,265.0,250.5,257.9124988,1170088.0
2008-08-06 09:15:00,257.7986949,285.70001,257.7986949,272.9812475,214046.0
2008-08-07 09:15:00,265.3899712,287.20001,265.3899712,280.6812512,111972.0
2008-08-08 09:15:00,273.0356112,284.5,273.0356112,277.5125038,31966.0
2008-08-11 09:15:00,275.2740575,288.5,275.2740575,281.5437475,48652.0
2008-08-12 09:15:00,278.4089025,287.45001,274.25,280.8249975,32786.0
2008-08-13 09:15:00,279.61695,287.5,271.125,278.8937525,55164.0
2008-08-14 09:15:00,279.2553512,285.5,277.57501,281.7562488,264920.0
2008-08-18 09:15:00,280.5058,280.5058,266.475005,274.9000012,208540.0
2008-08-19 09:15:00,277.7029006,277.7029006,266.125,273.6687475,40584.0
2008-08-20 09:15:00,275.685824,286.5,268.57501,273.943755,50636.0
2008-08-21 09:15:00,274.8147895,277.5,256.0,265.2687525,36664.0
2008-08-22 09:15:00,270.041771,271.5,253.050005,260.88125,335592.0
2008-08-25 09:15:00,265.4615105,285.0,263.57501,276.131255,76718.0
2008-08-26 09:15:00,270.7963828,275.0,265.04999,271.2687462,821724.0
2008-08-27 09:15:00,271.0325645,292.5,271.0325645,283.4375,947664.0
2008-08-28 09:15:00,277.2350322,295.0,277.2350322,289.2125012,742012.0
2008-08-29 09:15:00,283.2237667,295.125,283.2237667,290.6437525,267284.0
2008-09-01 09:15:00,286.9337596,295.0,286.32501,291.59375,333252.0
2008-09-02 09:15:00,289.2637548,304.0,289.2637548,299.0437475,662448.0
2008-09-04 09:15:00,294.1537512,309.0,294.1537512,301.4874962,477774.0
2008-09-05 09:15:00,297.8206237,307.475005,295.57501,302.8250038,253384.0
2008-09-08 09:15:00,300.3228138,309.45001,298.024995,303.2312538,48668.0
2008-09-09 09:15:00,301.7770338,302.5,292.600005,296.1875062,79202.0
2008-09-10 09:15:00,298.98227,312.45001,293.649995,302.7249988,434372.0
2008-09-11 09:15:00,300.8536344,311.0,300.8536344,308.1500012,570700.0
2008-09-15 09:15:00,304.5018178,312.225005,303.350005,306.6375038,158070.0
2008-09-16 09:15:00,305.5696608,311.25,301.0,306.28125,143608.0
2008-09-17 09:15:00,305.9254554,312.5,293.54999,303.7187438,192132.0
2008-09-18 09:15:00,304.8220996,314.75,279.5,297.2062525,303032.0
2008-09-19 09:15:00,301.014176,312.5,301.014176,307.5124975,539446.0
2008-09-22 09:15:00,304.2633368,309.475005,301.5,304.4312512,120532.0
2008-09-23 09:15:00,304.347294,305.899995,293.625,302.0812462,329288.0
2008-09-24 09:15:00,303.2142701,305.5,280.54999,293.375,457884.0
2008-09-25 09:15:00,298.294635,304.95001,280.75,292.5125038,182118.0
2008-09-26 09:15:00,295.4035694,299.899995,293.25,295.5499962,229704.0
2008-09-29 09:15:00,295.4767828,298.92499,279.5,289.7312475,203790.0
2008-09-30 09:15:00,292.6040152,304.95001,267.625,286.006255,520334.0
2008-10-01 09:15:00,289.3051351,308.5,285.649995,298.6687475,108674.0
2008-10-03 09:15:00,293.9869413,299.350005,288.475005,291.7437512,108260.0
2008-10-06 09:15:00,292.8653462,300.0,278.0,285.7874988,307560.0
2008-10-07 09:15:00,289.3264225,300.5,280.100005,290.3625025,92226.0
2008-10-08 09:15:00,289.8444625,289.8444625,248.0,270.8875038,172266.0
2008-10-10 09:15:00,280.3659832,280.3659832,212.5,239.2062525,416644.0
2008-10-13 09:15:00,259.7861178,263.95001,225.0,243.6750025,306206.0
2008-10-14 09:15:00,251.7305602,295.32501,251.7305602,272.90625,366402.0
2008-10-15 09:15:00,262.3184051,272.5,229.75,257.09375,312878.0
2008-10-16 09:15:00,259.7060776,275.0,249.649995,260.5062488,358194.0
2008-10-17 09:15:00,260.1061632,274.92499,253.5,261.9562525,50122.0
2008-10-20 09:15:00,261.0312078,280.0,255.699995,269.6124988,352356.0
2008-10-21 09:15:00,265.3218533,282.5,265.3218533,274.4625012,31448.0
2008-10-22 09:15:00,269.8921772,281.95001,262.475005,271.3875038,63520.0
2008-10-23 09:15:00,270.6398405,272.399995,251.0,262.84375,44392.0
2008-10-24 09:15:00,266.7417952,266.7417952,228.024995,245.3749962,465810.0
2008-10-27 09:15:00,256.0583957,256.0583957,217.5,229.78125,401294.0
2008-10-28 09:15:00,242.9198228,275.95001,242.5,261.7687562,9932.0
2008-10-29 09:15:00,252.3442895,277.5,240.5,259.2562488,213912.0
2008-10-31 09:15:00,255.8002692,281.5,255.8002692,274.7625038,1382300.0
2008-11-03 09:15:00,265.2813865,275.0,247.5,261.6812512,2133996.0
2008-11-04 09:15:00,263.4813188,263.4813188,227.5,241.4625012,682536.0
2008-11-05 09:15:00,252.47191,252.47191,220.300005,230.6375012,260494.0
2008-11-06 09:15:00,241.5547056,241.5547056,205.0,212.1187512,529930.0
2008-11-07 09:15:00,226.8367284,226.8367284,204.5,207.8562512,311872.0
2008-11-10 09:15:00,217.3464898,217.3464898,207.625,211.4500012,145362.0
