Date,ha_open,ha_high,ha_low,ha_close,volume
2005-09-14 09:15:00,11.9775,12.1,11.7,11.93875,3110420.0
2005-09-15 09:15:00,11.958125,11.958125,11.725,11.82875,1588300.0
2005-09-16 09:15:00,11.8934375,11.975,11.665,11.8075,2882250.0
2005-09-19 09:15:00,11.85046875,11.925,11.67,11.77375,1981160.0
2005-09-20 09:15:00,11.81210938,11.81210938,11.5,11.68375,3625730.0
2005-09-21 09:15:00,11.74792969,11.74792969,11.3,11.565,3220100.0
2005-09-22 09:15:00,11.65646484,11.65646484,10.97,11.27,4559510.0
2005-09-23 09:15:00,11.46323242,11.46323242,10.88,11.18125,2608740.0
2005-09-26 09:15:00,11.32224121,11.6,11.205,11.395,2004730.0
2005-09-27 09:15:00,11.3586206,11.8,11.3586206,11.66,1349440.0
2005-09-28 09:15:00,11.5093103,11.93,11.145,11.5025,1442090.0
2005-09-29 09:15:00,11.50590515,12.0,11.50590515,11.7875,2610840.0
2005-09-30 09:15:00,11.64670258,13.139999,11.6,12.30249975,23133120.0
2005-10-03 09:15:00,11.97460116,13.389999,11.97460116,13.0274995,30111610.0
2005-10-04 09:15:00,12.50105033,13.625,12.50105033,13.26375,27183390.0
2005-10-05 09:15:00,12.88240016,13.439999,12.8,13.13499975,6721750.0
2005-10-06 09:15:00,13.00869996,13.00869996,12.3,12.56,6444890.0
2005-10-07 09:15:00,12.78434998,13.15,12.37,12.705,16200580.0
2005-10-10 09:15:00,12.74467499,13.110001,12.46,12.7450005,3404940.0
2005-10-11 09:15:00,12.74483774,12.74483774,12.25,12.51,2830020.0
2005-10-13 09:15:00,12.62741887,12.62741887,12.4,12.50125,1132930.0
2005-10-14 09:15:00,12.56433444,12.56433444,12.05,12.3025,1595360.0
2005-10-17 09:15:00,12.43341722,12.43341722,11.85,12.07875,1543450.0
2005-10-18 09:15:00,12.25608361,12.25608361,11.725,11.99125,2581100.0
2005-10-19 09:15:00,12.1236668,12.1236668,11.1,11.57125,1707430.0
2005-10-20 09:15:00,11.8474584,11.8474584,11.03,11.31125,1487000.0
2005-10-21 09:15:00,11.5793542,11.5793542,10.8,11.16125,1511030.0
2005-10-24 09:15:00,11.3703021,11.74,11.28,11.49375,1332950.0
2005-10-25 09:15:00,11.43202605,11.5,11.225,11.38375,893800.0
2005-10-26 09:15:00,11.40788802,11.61,11.0,11.295,1285320.0
2005-10-27 09:15:00,11.35144401,11.945,11.35144401,11.715,2479920.0
2005-10-28 09:15:00,11.533222,11.7,11.405,11.5575,1859000.0
2005-10-31 09:15:00,11.545361,12.07,11.545361,11.805,1370160.0
