Date,ha_open,ha_high,ha_low,ha_close,volume
2022-01-03 09:15:00,431.1141597,449.85001,431.1141597,441.35,1252447.0
2022-01-04 09:15:00,436.2320798,442.75,424.0,432.5250025,809359.0
2022-01-05 09:15:00,434.3785412,434.3785412,405.75,417.8249975,1268951.0
2022-01-06 09:15:00,426.1017694,426.1017694,407.25,410.2750025,829944.0
2022-01-07 09:15:00,418.188386,418.188386,394.25,403.9749975,1049354.0
2022-01-10 09:15:00,411.0816918,411.0816918,396.10001,401.8375025,702817.0
2022-01-11 09:15:00,406.4595972,406.4595972,390.0,395.6625,762634.0
2022-01-12 09:15:00,401.0610486,405.85001,392.64999,398.875,620146.0
2022-01-13 09:15:00,399.9680243,413.64999,399.9680243,407.0624975,1047369.0
2022-01-14 09:15:00,403.5152609,404.70001,394.0,399.7874975,587923.0
2022-01-17 09:15:00,401.6513792,401.6513792,393.0,396.125,361413.0
2022-01-18 09:15:00,398.8881896,399.70001,390.0,394.162505,363539.0
2022-01-19 09:15:00,396.5253473,396.5253473,377.29999,387.100005,2563604.0
2022-01-20 09:15:00,391.8126762,391.8126762,382.0,384.8749975,1596290.0
2022-01-21 09:15:00,388.3438368,388.3438368,372.14999,376.875,4225908.0
2022-01-24 09:15:00,382.6094184,382.6094184,357.0,367.3875025,1518028.0
2022-01-25 09:15:00,374.9984604,388.0,345.20001,365.6750025,2900599.0
2022-01-27 09:15:00,370.3367314,379.70001,362.10001,373.387505,972451.0
2022-01-28 09:15:00,371.8621182,378.95001,368.25,373.0500025,818256.0
2022-01-31 09:15:00,372.4560604,372.4560604,362.54999,367.9250025,654849.0
2022-02-01 09:15:00,370.1905314,373.75,362.60001,367.5875025,508887.0
2022-02-02 09:15:00,368.889017,368.889017,362.5,365.8625025,578343.0
2022-02-03 09:15:00,367.3757598,369.29999,361.5,365.1249925,330113.0
2022-02-04 09:15:00,366.2503762,368.0,356.5,362.8125,314301.0
2022-02-07 09:15:00,364.5314381,364.5314381,347.70001,353.5,1993839.0
2022-02-08 09:15:00,359.015719,369.5,349.64999,357.824995,1808184.0
2022-02-09 09:15:00,358.420357,368.29999,355.60001,362.6374975,2365349.0
2022-02-10 09:15:00,360.5289272,390.0,357.0,374.0,2459835.0
2022-02-11 09:15:00,367.2644636,384.79999,365.0,375.7624975,1043292.0
2022-02-14 09:15:00,371.5134806,372.39999,352.0,363.8625025,1641931.0
2022-02-15 09:15:00,367.6879916,376.14999,351.10001,364.2125025,1205644.0
2022-02-16 09:15:00,365.950247,384.0,363.25,374.75,1248485.0
2022-02-17 09:15:00,370.3501235,384.45001,370.3501235,380.6999975,992782.0
2022-02-18 09:15:00,375.5250605,380.0,369.0,373.699995,589138.0
2022-02-21 09:15:00,374.6125278,375.70001,364.39999,369.037505,1168982.0
2022-02-22 09:15:00,371.8250164,374.75,356.5,365.8125,707983.0
