Date,ha_open,ha_high,ha_low,ha_close,volume
2022-01-03 09:15:00,74.1893467,75.53333333,74.1893467,74.85,10026562.5
2022-01-04 09:15:00,74.51967335,76.6,74.51967335,75.98333332,8322088.5
2022-01-05 09:15:00,75.25150335,78.3,75.25150335,77.09166668,21374004.0
2022-01-06 09:15:00,76.171585,78.43333333,75.36666667,77.54166668,10795557.0
2022-01-07 09:15:00,76.85662585,79.46666667,76.85662585,78.71666668,11303518.5
2022-01-10 09:15:00,77.78664625,80.1,77.78664625,79.525,9923601.0
2022-01-11 09:15:00,78.6558231,80.3,78.6558231,79.61666668,8919054.0
2022-01-12 09:15:00,79.1362449,80.0,78.9,79.45,10748385.0
2022-01-13 09:15:00,79.29312245,81.0,79.23333333,80.19166668,12559629.0
2022-01-14 09:15:00,79.74239455,82.93333333,79.74239455,81.75833332,22431007.5
2022-01-17 09:15:00,80.75036395,83.33333333,80.75036395,82.825,14548522.5
2022-01-18 09:15:00,81.787682,83.7,81.787682,82.84166665,21395779.5
2022-01-19 09:15:00,82.3146743,83.73333333,82.0,82.88333332,14870110.5
2022-01-20 09:15:00,82.5990038,83.96666667,82.5990038,83.48333335,10007508.0
2022-01-21 09:15:00,83.0411686,83.66666667,80.5,81.99166665,14728332.0
2022-01-24 09:15:00,82.5164176,82.5164176,79.93333333,80.61666665,19665838.5
2022-01-25 09:15:00,81.5665421,81.5665421,79.53333333,80.44166668,9651480.0
2022-01-27 09:15:00,81.0041044,82.5,79.86666667,81.19166668,12890338.5
2022-01-28 09:15:00,81.09788555,84.7,81.09788555,82.95833332,14995069.5
2022-01-31 09:15:00,82.02810945,85.33333333,82.02810945,84.01666668,19787082.0
2022-02-01 09:15:00,83.02238805,84.0,79.66666667,82.20833335,34627617.0
2022-02-02 09:15:00,82.6153607,83.3,81.46666667,82.35000002,14749194.0
2022-02-03 09:15:00,82.48268035,83.9,82.48268035,83.34166668,13117138.5
2022-02-04 09:15:00,82.9121735,83.56666667,82.46666667,83.01666668,10723602.0
2022-02-07 09:15:00,82.9644201,83.06666667,81.66666667,82.41666668,13452373.5
2022-02-08 09:15:00,82.6905434,82.6905434,80.0,81.33333332,23545662.0
2022-02-09 09:15:00,82.01193835,82.01193835,78.5,79.83333332,17581473.0
2022-02-10 09:15:00,80.92263585,80.96666667,79.76666667,80.35833335,18120168.0
2022-02-11 09:15:00,80.6404846,81.76666667,79.36666667,80.54166668,26486850.0
2022-02-14 09:15:00,80.59107565,80.66666667,77.43333333,79.11666665,16463770.5
2022-02-15 09:15:00,79.85387115,79.85387115,76.33333333,78.20833332,12978223.5
2022-02-16 09:15:00,79.03110225,81.46666667,79.03110225,80.36666668,17673190.5
2022-02-17 09:15:00,79.69888445,82.63333333,79.69888445,81.44999998,16774602.0
2022-02-18 09:15:00,80.5744422,81.53333333,80.4,80.90833335,7978566.0
2022-02-21 09:15:00,80.7413878,80.76666667,79.06666667,79.82500002,8595442.5
2022-02-22 09:15:00,80.2831939,80.2831939,77.66666667,78.20833335,11409610.5
2022-02-23 09:15:00,79.2457636,79.2457636,77.66666667,78.29166668,8525215.5
2022-02-24 09:15:00,78.76871515,78.76871515,72.86666667,75.075,19848141.0
2022-02-25 09:15:00,76.9218576,79.0,74.0,75.80833332,28048713.0
2022-02-28 09:15:00,76.36509545,77.46666667,73.73333333,75.76666668,24781798.5
2022-03-02 09:15:00,76.06588105,77.6,74.3,75.64166665,22390246.5
2022-03-03 09:15:00,75.85377385,77.66666667,75.33333333,76.52499998,28291584.0
2022-03-04 09:15:00,76.1893869,76.93333333,75.2,76.06666668,25005861.0
2022-03-07 09:15:00,76.1280268,76.1280268,74.13333333,75.22499998,25392553.5
2022-03-08 09:15:00,75.6765134,78.5,74.4,76.4,33483859.5
2022-03-09 09:15:00,76.0382567,79.26666667,76.0382567,78.425,23476054.5
2022-03-10 09:15:00,77.23162835,80.93333333,77.23162835,79.85,27592384.5
2022-03-11 09:15:00,78.5408142,82.93333333,78.5408142,81.55000002,18598243.5
2022-03-14 09:15:00,80.0454071,83.23333333,80.03333333,81.75833332,22317814.5
2022-03-15 09:15:00,80.9018702,80.9018702,78.8,79.84166665,16501842.0
2022-03-16 09:15:00,80.3717684,81.73333333,79.63333333,80.71666665,15176752.5
2022-03-17 09:15:00,80.5442175,81.93333333,80.06666667,81.125,41700111.0
2022-03-21 09:15:00,80.83460875,81.2,78.53333333,79.9,18166521.0
2022-03-22 09:15:00,80.3673044,81.23333333,79.0,80.0,30929289.0
2022-03-23 09:15:00,80.1836522,82.0,80.1836522,81.19999998,25271163.0
2022-03-24 09:15:00,80.6918261,81.43333333,80.23333333,80.81666665,12377631.0
2022-03-25 09:15:00,80.7542464,80.7542464,79.06666667,79.71666668,12238471.5
2022-03-28 09:15:00,80.23545655,80.46666667,78.46666667,79.62500002,15342876.0
2022-03-29 09:15:00,79.9302283,80.86666667,78.66666667,79.65000002,14627074.5
2022-03-30 09:15:00,79.79011415,79.8,77.4,78.78333332,159640347.0
2022-03-31 09:15:00,79.28672375,80.63333333,78.66666667,79.31666668,31701618.0
2022-04-01 09:15:00,79.3016952,81.63333333,79.3016952,80.44166665,16052676.0
2022-04-04 09:15:00,79.8716809,82.0,79.8716809,81.51666665,14095200.0
2022-04-05 09:15:00,80.6941738,82.33333333,80.6941738,81.88333335,13071195.0
2022-04-06 09:15:00,81.2887536,84.26666667,81.0,82.73333332,23580340.5
2022-04-07 09:15:00,82.01104345,84.5,82.01104345,82.97500002,30238785.0
2022-04-08 09:15:00,82.49302175,85.0,82.49302175,83.9,21699732.0
2022-04-11 09:15:00,83.1965109,86.3,83.1965109,85.3,19137451.5
2022-04-12 09:15:00,84.24825545,85.86666667,83.46666667,84.75,14583673.5
