Date,ha_open,ha_high,ha_low,ha_close,volume
2022-01-03 09:15:00,571.387573,584.90002,571.387573,581.1500075,1161811.0
2022-01-04 09:15:00,576.26879,583.0,570.5,577.6374975,3062561.0
2022-01-05 09:15:00,576.953144,583.5,573.65002,578.662505,1001768.0
2022-01-06 09:15:00,577.8078245,583.45001,574.40002,580.725005,1246823.0
2022-01-07 09:15:00,579.266415,590.84998,579.266415,585.98749,1492507.0
2022-01-10 09:15:00,582.6269525,591.25,582.6269525,588.8499925,813368.0
2022-01-11 09:15:00,585.7384725,590.79999,584.0,588.1875,815198.0
2022-01-12 09:15:00,586.962986,590.40002,580.59998,585.899995,1287352.0
2022-01-13 09:15:00,586.4314905,586.4314905,577.54999,581.399995,1421440.0
2022-01-14 09:15:00,583.915743,584.20001,571.04999,576.9124925,2009075.0
2022-01-17 09:15:00,580.414118,580.414118,568.90002,573.1875,1486008.0
2022-01-18 09:15:00,576.800809,576.800809,562.59998,566.8499925,1185072.0
2022-01-19 09:15:00,571.825401,571.825401,560.0,565.5124975,1103105.0
2022-01-20 09:15:00,568.668949,569.0,556.25,563.5124975,1007594.0
2022-01-21 09:15:00,566.090723,566.090723,547.90002,553.350005,2389963.0
2022-01-24 09:15:00,559.720364,559.720364,541.0,548.36249,2431761.0
2022-01-25 09:15:00,554.041427,554.041427,536.65002,542.4250025,1847960.0
2022-01-27 09:15:00,548.233215,548.233215,527.04999,534.774995,2183776.0
2022-01-28 09:15:00,541.504105,542.5,531.09998,535.1999975,1426419.0
2022-01-31 09:15:00,538.352051,541.5,535.29999,537.9124925,1749168.0
2022-02-01 09:15:00,538.132272,550.34998,538.0,543.9875025,1500268.0
2022-02-02 09:15:00,541.059887,562.75,541.059887,553.9250025,1157446.0
2022-02-03 09:15:00,547.492445,559.20001,547.492445,553.5625125,1798123.0
2022-02-04 09:15:00,550.527479,570.25,550.527479,563.8125,2712529.0
2022-02-07 09:15:00,557.1699895,570.75,557.1699895,566.7624975,2481096.0
2022-02-08 09:15:00,561.9662435,569.90002,561.25,565.0250075,820398.0
2022-02-09 09:15:00,563.4956255,574.45001,562.0,567.8375075,1381438.0
2022-02-10 09:15:00,565.6665665,571.15002,560.34998,566.649995,2044201.0
2022-02-11 09:15:00,566.158281,566.158281,555.54999,560.5374925,1053326.0
2022-02-14 09:15:00,563.347887,563.347887,546.25,552.587495,1256655.0
2022-02-15 09:15:00,557.967691,563.90002,550.90002,557.4375125,1349136.0
2022-02-16 09:15:00,557.702602,566.70001,556.0,561.75,1053001.0
2022-02-17 09:15:00,559.726301,565.09998,553.15002,558.6875,1222505.0
2022-02-18 09:15:00,559.2069005,559.2069005,545.5,549.75,1383430.0
2022-02-21 09:15:00,554.47845,554.90002,541.70001,548.912505,1157096.0
2022-02-22 09:15:00,551.6954775,551.84998,542.20001,546.75,1465489.0
2022-02-23 09:15:00,549.222739,551.0,540.59998,546.2249925,940986.0
2022-02-24 09:15:00,547.723866,547.723866,526.40002,532.912505,3036292.0
2022-02-25 09:15:00,540.3181855,546.90002,533.45001,540.3000025,1284779.0
2022-02-28 09:15:00,540.309094,570.09998,526.95001,550.79999,7992990.0
2022-03-02 09:15:00,545.554542,570.0,545.554542,564.225005,1871881.0
2022-03-03 09:15:00,554.8897735,570.75,554.8897735,564.9875025,2166986.0
2022-03-04 09:15:00,559.938638,561.20001,537.0,548.5625,2103625.0
2022-03-07 09:15:00,554.250569,554.250569,502.0,513.7375025,3178030.0
2022-03-08 09:15:00,533.994036,533.994036,505.0,513.837495,2161459.0
2022-03-09 09:15:00,523.9157655,533.04999,516.5,524.4124925,2952144.0
2022-03-10 09:15:00,524.164129,547.0,524.164129,540.8000025,1658773.0
2022-03-11 09:15:00,532.482066,549.54999,532.482066,545.86249,1238386.0
2022-03-14 09:15:00,539.172278,548.40002,532.25,541.912505,3049209.0
2022-03-15 09:15:00,540.5423915,558.75,539.79999,548.7624975,2726150.0
2022-03-16 09:15:00,544.6524445,566.0,544.6524445,563.4000075,1685983.0
2022-03-17 09:15:00,554.026226,570.70001,554.026226,563.20001,1988370.0
2022-03-21 09:15:00,558.613118,560.95001,547.09998,553.024995,1119604.0
2022-03-22 09:15:00,555.8190565,555.8190565,531.29999,540.8249975,2369464.0
2022-03-23 09:15:00,548.322027,548.322027,522.09998,530.48749,3708515.0
2022-03-24 09:15:00,539.4047585,539.4047585,519.65002,523.7750075,2528645.0
2022-03-25 09:15:00,531.589883,531.589883,517.70001,522.662505,1185395.0
2022-03-28 09:15:00,527.126194,527.126194,512.20001,518.4125175,2529886.0
2022-03-29 09:15:00,522.769356,523.0,513.65002,517.1125025,2072288.0
2022-03-30 09:15:00,519.940929,529.59998,518.25,523.462495,3274773.0
