Date,ha_open,ha_high,ha_low,ha_close,volume
2022-01-03 09:15:00,215.8818099,219.89999,215.8818099,217.8999975,703811.0
2022-01-04 09:15:00,216.8909037,220.2,216.8909037,218.824995,1409148.0
2022-01-05 09:15:00,217.8579494,222.35001,217.7,219.3875025,3123005.0
2022-01-06 09:15:00,218.622726,223.0,217.2,220.1375025,1096198.0
2022-01-07 09:15:00,219.3801142,223.0,219.3801142,222.25,849896.0
2022-01-10 09:15:00,220.8150571,227.89999,220.8150571,224.1749975,3841608.0
2022-01-11 09:15:00,222.4950273,226.89999,222.4950273,224.7249925,2015329.0
2022-01-12 09:15:00,223.6100099,226.85001,223.55,225.862505,1394864.0
2022-01-13 09:15:00,224.7362574,227.25,224.60001,225.7125025,1636467.0
2022-01-14 09:15:00,225.22438,227.14999,224.5,225.8624925,800668.0
2022-01-17 09:15:00,225.5434362,226.75,222.89999,224.749995,1628679.0
2022-01-18 09:15:00,225.1467156,225.1467156,220.0,222.3625025,1429484.0
2022-01-19 09:15:00,223.754609,223.754609,218.0,219.4500025,1391081.0
2022-01-20 09:15:00,221.6023058,221.6023058,215.55,217.5375025,1780289.0
2022-01-21 09:15:00,219.5699042,219.5699042,211.55,214.575005,1345094.0
2022-01-24 09:15:00,217.0724546,217.0724546,207.05,210.9750025,2458927.0
2022-01-25 09:15:00,214.0237286,214.0237286,206.5,209.6500025,1958144.0
2022-01-27 09:15:00,211.8368656,213.85001,210.0,212.3125,10444720.0
2022-01-28 09:15:00,212.0746828,218.2,212.0746828,214.5875025,2585681.0
2022-01-31 09:15:00,213.3310926,216.35001,213.3,214.7125025,904059.0
2022-02-01 09:15:00,214.0217976,217.45,213.0,215.2375,6011170.0
2022-02-02 09:15:00,214.6296488,216.0,213.05,214.4750025,2019330.0
2022-02-03 09:15:00,214.5523256,214.5523256,212.10001,213.4000025,880973.0
2022-02-04 09:15:00,213.976164,214.3,212.35001,212.9875025,1414284.0
2022-02-07 09:15:00,213.4818332,214.7,211.2,212.9499975,1627708.0
2022-02-08 09:15:00,213.2159154,218.5,212.60001,215.162505,6935599.0
2022-02-09 09:15:00,214.1892102,219.89999,214.1892102,217.837495,4111121.0
