Date,ha_open,ha_high,ha_low,ha_close,volume
2022-01-03 09:15:00,2548.655351,2590.0,2491.0,2539.19995,27499.0
2022-01-04 09:15:00,2543.92765,2565.8999,2485.05,2525.075,38228.0
2022-01-05 09:15:00,2534.501325,2534.501325,2452.6499,2494.6875,39850.0
2022-01-06 09:15:00,2514.594412,2520.0,2440.2,2468.037475,39289.0
2022-01-07 09:15:00,2491.315944,2509.95,2434.25,2463.075025,26123.0
2022-01-10 09:15:00,2477.195484,2497.2,2430.05,2457.125,26652.0
2022-01-11 09:15:00,2467.160242,2514.3999,2443.3501,2472.599975,22165.0
2022-01-12 09:15:00,2469.880108,2605.0,2469.880108,2533.149975,43145.0
2022-01-13 09:15:00,2501.515042,2675.0,2501.515042,2620.274975,69870.0
2022-01-14 09:15:00,2560.895008,2699.3999,2560.895008,2655.37495,27202.0
2022-01-17 09:15:00,2608.134979,2730.0,2608.134979,2703.362525,37904.0
2022-01-18 09:15:00,2655.748752,2742.6499,2640.0,2693.5,24677.0
2022-01-19 09:15:00,2674.624376,2800.0,2592.3999,2714.26245,74145.0
2022-01-20 09:15:00,2694.443413,2914.8,2694.443413,2822.100025,122494.0
2022-01-21 09:15:00,2758.271719,3210.1499,2758.271719,2972.024975,860273.0
2022-01-24 09:15:00,2865.148347,3129.95,2865.148347,2985.500025,164982.0
2022-01-25 09:15:00,2925.324186,3240.0,2812.25,3026.7625,208978.0
2022-01-27 09:15:00,2976.043343,3330.0,2976.043343,3175.837525,226369.0
2022-01-28 09:15:00,3075.940434,3269.0,3075.940434,3192.362475,103032.0
2022-01-31 09:15:00,3134.151454,3340.0,3105.0,3213.299975,76105.0
2022-02-01 09:15:00,3173.725714,3260.0,3125.3,3199.125,79244.0
2022-02-02 09:15:00,3186.425357,3390.0,3186.425357,3304.775025,69165.0
2022-02-03 09:15:00,3245.600191,3430.0,3245.600191,3349.212525,69277.0
2022-02-04 09:15:00,3297.406358,3350.0,3206.95,3286.387525,39437.0
2022-02-07 09:15:00,3291.896942,3291.896942,3038.8999,3174.07495,59967.0
2022-02-08 09:15:00,3232.985946,3232.985946,3020.0,3113.087475,41200.0
2022-02-09 09:15:00,3173.03671,3173.03671,3051.1001,3100.61255,26568.0
2022-02-10 09:15:00,3136.82463,3136.82463,2922.3,3033.6125,91523.0
2022-02-11 09:15:00,3085.218565,3085.218565,2812.0,2896.1125,61990.0
2022-02-14 09:15:00,2990.665532,2990.665532,2725.6499,2816.537475,67367.0
2022-02-15 09:15:00,2903.601504,2903.601504,2698.55,2815.3875,70991.0
2022-02-16 09:15:00,2859.494502,2892.0,2771.1001,2845.637525,49815.0
2022-02-17 09:15:00,2852.566014,2987.2,2827.55,2899.4375,63329.0
2022-02-18 09:15:00,2876.001757,3125.0,2876.001757,3028.0625,170932.0
2022-02-21 09:15:00,2952.032128,3150.0,2952.032128,3116.2375,83411.0
2022-02-22 09:15:00,3034.134814,3196.0,2974.0,3079.05,87033.0
2022-02-23 09:15:00,3056.592407,3342.0,3056.592407,3228.0125,96448.0
2022-02-24 09:15:00,3142.302454,3235.0,2998.7,3089.9125,100375.0
2022-02-25 09:15:00,3116.107477,3220.0,3116.107477,3165.662475,52912.0
2022-02-28 09:15:00,3140.884976,3333.0,3137.25,3242.175,113626.0
2022-03-02 09:15:00,3191.529988,3450.0,3191.529988,3356.825,96860.0
2022-03-03 09:15:00,3274.177494,4042.6001,3274.177494,3703.53755,466662.0
2022-03-04 09:15:00,3488.857522,3978.25,3488.857522,3733.149975,287797.0
2022-03-07 09:15:00,3611.003748,3611.003748,3260.0,3391.26245,140641.0
2022-03-08 09:15:00,3501.133099,3501.133099,3252.55,3347.1,131848.0
2022-03-09 09:15:00,3424.11655,3518.0,3400.0,3459.362475,61323.0
2022-03-10 09:15:00,3441.739512,3599.0,3368.3,3462.95,50518.0
2022-03-11 09:15:00,3452.344756,3452.344756,3312.7,3367.3125,35992.0
2022-03-14 09:15:00,3409.828628,3409.828628,3281.05,3330.800025,29478.0
2022-03-15 09:15:00,3370.314326,3549.0,3271.05,3391.424975,114563.0
2022-03-16 09:15:00,3380.86965,3509.0,3360.0,3446.75,50572.0
2022-03-17 09:15:00,3413.809825,3490.0,3380.0,3433.45,36176.0
2022-03-21 09:15:00,3423.629912,3484.95,3312.7,3391.775,29351.0
2022-03-22 09:15:00,3407.702456,3407.702456,3303.0,3346.5625,24261.0
2022-03-23 09:15:00,3377.132478,3418.6001,3295.3501,3360.11255,56546.0
2022-03-24 09:15:00,3368.622514,3440.0,3325.7,3386.337475,38122.0
2022-03-25 09:15:00,3377.479994,3470.0,3350.0,3409.9125,30202.0
2022-03-28 09:15:00,3393.696247,3650.0,3340.55,3490.662525,172927.0
2022-03-29 09:15:00,3442.179386,3643.95,3442.179386,3574.61245,63673.0
2022-03-30 09:15:00,3508.395918,3644.5,3459.0,3537.475025,61196.0
2022-03-31 09:15:00,3522.935472,3565.0,3445.0,3504.8,48197.0
2022-04-01 09:15:00,3513.867736,3545.0,3467.8,3513.099975,34992.0
2022-04-04 09:15:00,3513.483856,3513.483856,3456.6001,3479.17505,30621.0
2022-04-05 09:15:00,3496.329453,3555.5,3414.95,3482.450025,49825.0
2022-04-06 09:15:00,3489.389739,3514.3,3429.25,3459.8125,49838.0
2022-04-07 09:15:00,3474.60112,3484.0,3356.0,3412.537475,33164.0
2022-04-08 09:15:00,3443.569298,3500.0,3390.0,3439.262525,38432.0
2022-04-11 09:15:00,3441.415912,3488.25,3401.3501,3450.75005,41568.0
2022-04-12 09:15:00,3446.082981,3525.55,3386.0,3464.224975,49172.0
2022-04-13 09:15:00,3455.153978,3530.5,3430.0,3493.225,48962.0
2022-04-18 09:15:00,3474.189489,3518.05,3390.0,3445.125,38164.0
2022-04-19 09:15:00,3459.657244,3479.95,3251.0,3370.72505,40550.0
2022-04-20 09:15:00,3415.191147,3415.191147,3251.3999,3313.862475,38167.0
2022-04-21 09:15:00,3364.526811,3364.526811,3275.0,3303.1875,50126.0
2022-04-22 09:15:00,3333.857156,3339.95,3225.0,3269.03755,29272.0
2022-04-25 09:15:00,3301.447353,3301.447353,3136.3501,3177.375,34596.0
2022-04-26 09:15:00,3239.411176,3239.411176,3112.0,3157.95,21308.0
2022-04-27 09:15:00,3198.680588,3308.0,3120.05,3183.025,104609.0
2022-04-28 09:15:00,3190.852794,3206.3,3136.8999,3177.374975,22571.0
2022-04-29 09:15:00,3184.113884,3265.55,3120.0,3181.862475,34911.0
2022-05-02 09:15:00,3182.98818,3182.98818,3083.0,3107.55,20059.0
2022-05-04 09:15:00,3145.26909,3145.26909,2850.0,2985.662475,73547.0
2022-05-05 09:15:00,3065.465782,3065.465782,2894.8999,2935.174975,39894.0
2022-05-06 09:15:00,3000.320378,3118.8,2860.6499,2957.58745,74375.0
2022-05-09 09:15:00,2978.953914,3005.95,2902.2,2957.4625,26927.0
2022-05-10 09:15:00,2968.208207,2998.0,2800.0,2891.95,35521.0
2022-05-11 09:15:00,2930.079104,2944.0,2750.1001,2860.48755,52341.0
2022-05-12 09:15:00,2895.283327,2914.6001,2807.3,2873.550025,27547.0
2022-05-13 09:15:00,2884.416676,3077.8501,2884.416676,2973.11255,77970.0
2022-05-16 09:15:00,2928.764613,3140.0,2928.764613,3065.1375,34631.0
2022-05-17 09:15:00,2996.951056,3195.0,2996.951056,3140.5,33435.0
2022-05-18 09:15:00,3068.725528,3248.0,3068.725528,3159.13745,32994.0
2022-05-19 09:15:00,3113.931489,3113.931489,3030.0,3058.612525,20416.0
2022-05-20 09:15:00,3086.272007,3157.0,3075.0,3101.7375,12814.0
