Date,symbol,open,high,low,close,volume
2005-09-05 09:15:00,NSE:NATIONALUM,43.37500018,44.22499769,42.75000018,44.11250019,1515051.99363557
2005-09-06 09:15:00,NSE:NATIONALUM,44.11250019,44.75000019,44.00000018,44.50000019,1615847.99321215
2005-09-08 09:15:00,NSE:NATIONALUM,44.52500269,44.97499769,42.75000018,44.77500269,947403.99602015
2005-09-09 09:15:00,NSE:NATIONALUM,44.80000019,45.00000019,44.02500268,44.84999769,1266171.99468107
2005-09-12 09:15:00,NSE:NATIONALUM,44.62500019,46.11250019,44.31250019,45.93750019,1479443.99378515
2005-09-13 09:15:00,NSE:NATIONALUM,46.18750019,46.4749977,45.50000019,45.78749769,934211.99607556
2005-09-14 09:15:00,NSE:NATIONALUM,45.75000019,46.4375002,43.75000018,44.90000269,1004579.99577996
2005-09-15 09:15:00,NSE:NATIONALUM,45.01250019,46.12500019,44.76250019,45.66249769,667783.99719477
2005-09-16 09:15:00,NSE:NATIONALUM,45.77500269,46.00000019,45.00000019,45.23750019,855083.99640796
2005-09-19 09:15:00,NSE:NATIONALUM,45.25000019,45.72499769,44.76250019,45.02500269,1201339.99495341
2005-09-20 09:15:00,NSE:NATIONALUM,45.25000019,45.25000019,43.90000268,44.15000269,679435.99714583
2005-09-21 09:15:00,NSE:NATIONALUM,44.25000019,44.25000019,42.12500018,43.40000268,1476683.99379675
2005-09-22 09:15:00,NSE:NATIONALUM,43.40000268,43.72499768,41.26250017,41.65000267,1653067.9930558
2005-09-23 09:15:00,NSE:NATIONALUM,41.25000017,42.25000018,41.00000017,41.87500018,588935.997526
2005-09-26 09:15:00,NSE:NATIONALUM,42.97499768,44.22499769,42.07500018,43.42500018,507795.99786685
2005-09-27 09:15:00,NSE:NATIONALUM,43.98750018,44.84999769,43.52500268,44.31250019,1695291.99287842
2005-09-28 09:15:00,NSE:NATIONALUM,44.05000019,45.01250019,44.02500268,44.61250019,1775379.99254199
2005-09-29 09:15:00,NSE:NATIONALUM,44.95000019,44.95000019,43.50000018,43.96250268,3402199.98570804
2005-09-30 09:15:00,NSE:NATIONALUM,46.00000019,46.00000019,42.57500018,43.48750018,1926087.99190889
2005-10-03 09:15:00,NSE:NATIONALUM,44.00000018,45.00000019,43.56250018,44.70000019,1314735.99447706
2005-10-04 09:15:00,NSE:NATIONALUM,45.00000019,45.43750019,45.00000019,45.18750019,2228707.99063765
2005-10-05 09:15:00,NSE:NATIONALUM,45.47499769,46.00000019,44.37500019,45.22499769,1918211.99194198
2005-10-06 09:15:00,NSE:NATIONALUM,45.02500269,45.02500269,42.63750018,43.12500018,3938579.98345482
2005-10-07 09:15:00,NSE:NATIONALUM,43.67500018,43.67500018,42.03749768,42.75000018,2542215.98932066
