Date,symbol,open,high,low,close,volume
2005-09-13 09:15:00,NSE:BANKNIFTY,4361.0498,4417.5498,4330.2002,4408.0498,0.0
2005-09-14 09:15:00,NSE:BANKNIFTY,4401.75,4473.6001,4373.0498,4424.7998,0.0
2005-09-15 09:15:00,NSE:BANKNIFTY,4437.0498,4458.3999,4421.75,4452.2998,0.0
2005-09-16 09:15:00,NSE:BANKNIFTY,4488.7002,4497.5,4426.7002,4485.1499,0.0
2005-09-19 09:15:00,NSE:BANKNIFTY,4487.25,4550.4502,4474.6001,4538.0,0.0
2005-09-20 09:15:00,NSE:BANKNIFTY,4531.7002,4630.8999,4474.25,4612.0,0.0
2005-09-21 09:15:00,NSE:BANKNIFTY,4599.75,4641.25,4477.6499,4568.1499,0.0
2005-09-22 09:15:00,NSE:BANKNIFTY,4562.7998,4571.8999,4391.3999,4420.25,0.0
2005-09-23 09:15:00,NSE:BANKNIFTY,4409.1001,4451.6499,4295.6001,4397.9502,0.0
2005-09-26 09:15:00,NSE:BANKNIFTY,4407.5498,4495.7998,4406.5,4486.4502,0.0
2005-09-27 09:15:00,NSE:BANKNIFTY,4446.25,4572.4502,4446.25,4549.5,0.0
2005-09-28 09:15:00,NSE:BANKNIFTY,4550.7998,4611.2002,4544.3999,4604.0498,0.0
2005-09-29 09:15:00,NSE:BANKNIFTY,4485.0,4619.7998,4485.0,4600.0498,0.0
2005-09-30 09:15:00,NSE:BANKNIFTY,4598.2998,4667.9502,4538.1499,4622.1001,0.0
2005-10-03 09:15:00,NSE:BANKNIFTY,4639.1499,4673.3999,4608.7002,4622.3999,0.0
2005-10-04 09:15:00,NSE:BANKNIFTY,4624.8999,4704.4502,4623.2002,4692.8501,0.0
2005-10-05 09:15:00,NSE:BANKNIFTY,4678.8501,4703.8501,4588.5498,4601.4502,0.0
2005-10-06 09:15:00,NSE:BANKNIFTY,4597.4502,4597.4502,4448.3501,4465.25,0.0
2005-10-07 09:15:00,NSE:BANKNIFTY,4459.2998,4487.3999,4354.0498,4414.25,0.0
2005-10-10 09:15:00,NSE:BANKNIFTY,4415.8999,4473.2998,4357.8501,4370.7998,0.0
2005-10-11 09:15:00,NSE:BANKNIFTY,4378.0498,4497.1001,4303.6499,4489.3999,0.0
2005-10-13 09:15:00,NSE:BANKNIFTY,4490.1499,4530.0498,4370.3999,4390.7002,0.0
2005-10-14 09:15:00,NSE:BANKNIFTY,4399.25,4415.5,4259.7998,4274.8501,0.0
2005-10-17 09:15:00,NSE:BANKNIFTY,4293.4502,4306.9502,4208.1001,4271.6001,0.0
2005-10-18 09:15:00,NSE:BANKNIFTY,4280.8999,4331.2002,4200.0,4233.4502,0.0
2005-10-19 09:15:00,NSE:BANKNIFTY,4208.2998,4208.2998,4112.7998,4152.8999,0.0
2005-10-20 09:15:00,NSE:BANKNIFTY,4179.0498,4248.25,4027.05,4077.95,0.0
2005-10-21 09:15:00,NSE:BANKNIFTY,4107.1001,4139.75,4026.75,4132.1499,0.0
2005-10-24 09:15:00,NSE:BANKNIFTY,4136.7998,4165.5,4033.3999,4049.1499,0.0
2005-10-25 09:15:00,NSE:BANKNIFTY,4056.1001,4143.7002,4041.05,4120.8999,0.0
2005-10-26 09:15:00,NSE:BANKNIFTY,4120.2002,4147.25,4099.2998,4128.5498,0.0
2005-10-27 09:15:00,NSE:BANKNIFTY,4129.25,4141.25,3919.3501,3944.2,0.0
2005-10-28 09:15:00,NSE:BANKNIFTY,3945.2,3945.2,3858.05,3876.55,0.0
2005-10-31 09:15:00,NSE:BANKNIFTY,3907.3,4015.7,3888.8999,4003.8501,0.0
2005-11-01 09:15:00,NSE:BANKNIFTY,4049.8,4069.75,4003.7,4025.25,0.0
2005-11-02 09:15:00,NSE:BANKNIFTY,4024.0,4040.1001,3959.7,4014.6499,0.0
2005-11-07 09:15:00,NSE:BANKNIFTY,4013.8501,4065.05,3990.8999,4032.8,0.0
