Date,symbol,open,high,low,close,volume
2005-09-06 09:15:00,NSE:SBIN,77.55734388,79.06697587,77.03840788,78.79807456,26123081.69364193
2005-09-08 09:15:00,NSE:SBIN,78.78391987,79.42551253,78.43009987,79.10943522,13430568.53098155
2005-09-09 09:15:00,NSE:SBIN,79.06697587,81.33142387,78.51029719,80.92571121,26345058.97057975
2005-09-12 09:15:00,NSE:SBIN,81.14271987,82.27494387,80.66152656,82.00132118,14130680.87736626
2005-09-13 09:15:00,NSE:SBIN,81.89753587,83.56756721,81.52012787,83.26092321,25209078.80935223
2005-09-14 09:15:00,NSE:SBIN,83.02975987,85.86031986,82.77029187,84.77527186,54837936.75078159
2005-09-15 09:15:00,NSE:SBIN,85.38855986,85.65274452,84.49693252,85.18570118,24198840.55098904
2005-09-16 09:15:00,NSE:SBIN,85.65274452,87.72848852,84.36955921,85.03473986,19860935.67714074
2005-09-19 09:15:00,NSE:SBIN,85.37912655,86.41699855,84.84131921,86.03959055,16603643.82859925
2005-09-20 09:15:00,NSE:SBIN,86.31792517,86.89819186,84.91679986,86.13865921,25826479.60735923
2005-09-21 09:15:00,NSE:SBIN,85.86031986,87.55865586,84.26105252,86.7047712,42278785.89120126
2005-09-22 09:15:00,NSE:SBIN,86.33207986,87.41712786,83.61945987,84.12896255,38010492.68441406
2005-09-23 09:15:00,NSE:SBIN,84.63374386,85.57726386,82.10511121,83.96856321,34401390.59281137
2005-09-26 09:15:00,NSE:SBIN,84.25633586,86.78496852,84.16198386,86.3037752,12710191.64327212
2005-09-27 09:15:00,NSE:SBIN,86.52078386,88.12476786,86.11035455,87.62941986,28747731.94374495
2005-09-28 09:15:00,NSE:SBIN,87.7190552,88.59652786,87.37938517,88.39366917,26322038.79079036
2005-09-29 09:15:00,NSE:SBIN,80.72285253,89.09659251,80.72285253,88.7805152,26485490.5461826
2005-09-30 09:15:00,NSE:SBIN,85.98297652,90.57791985,85.98297652,88.5210472,23135757.62576125
2005-10-03 09:15:00,NSE:SBIN,88.50217586,89.91745586,88.50217586,89.19566117,17041101.43486397
2005-10-04 09:15:00,NSE:SBIN,89.36077717,90.55904851,89.17679454,90.43639185,15852329.59981927
2005-10-05 09:15:00,NSE:SBIN,90.57791985,90.57791985,88.97393586,89.34191054,16061641.53842913
2005-10-06 09:15:00,NSE:SBIN,88.69087986,88.95506451,86.89819186,87.31334255,21546750.50094369
